entidad_a,enticve1,numeral,nombre1,presup1,presup2,presup3
1,1,46,UNIVERSIDAD TECNOLOGICA DE CALVILLO,16352000,17422552,17422552
1,1,47,INSTITUTO DE INFRAESTRUCTURA FISICA EDUCATIVA DEL ESTADO DE AGUASCALIENTES,228112300,219960006,219960006
1,1,48,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,16205000,16205000,16205000
2,2,1,OFICINA DE LA GUBERNATURA,123765559,178154713,150372193
2,2,2,SECRETARIA GENERAL DE GOBIERNO,1472059485,1621716581,1573172191
2,2,3,SECRETARIA DE HACIENDA,1946076666,3882066549,3616477036
2,2,4,SECRETARIA DE LA HONESTIDAD Y LA FUNCION PUBLICA,75991134,76789810,62995570
2,2,5,SECRETARIA DE INFRAESTRUCTURA DESARROLLO URBANO Y REORDENACION TERRITORIAL,826961812,3387799147,1057935590
2,2,6,SECRETARIA DE ECONOMIA SUSTENTABLE Y TURISMO,591236726,762588534,648612130
2,2,7,SECRETARIA DEL CAMPO Y LA SEGURIDAD ALIMENTARIA,181707252,261801973,158894843
2,2,8,SECRETARIA DE EDUCACION,26952026187,35862377809,33893644053
2,2,9,SECRETARIA DE INTEGRACION Y BIENESTAR SOCIAL,2026791108,2675619451,2031055340
2,2,10,SECRETARIA DEL TRABAJO Y PREVISION SOCIAL,172116203,208193672,198222717
2,2,11,SECRETARIA DE CULTURA,189242405,224595489,220017222
2,2,12,SECRETARIA DE SALUD,4148658287,5455156724,5318522703
2,2,13,SECRETARIA PARA EL MANEJO SANEAMIENTO Y PROTECCION DEL AGUA,4831931,4897234,4469746
2,2,14,ADMINISTRADORA DE LA VIA CORTA TIJUANA TECATE,16509861.83,19241861.83,12036842.95
2,2,15,CENTRO DE JUSTICIA PARA LAS MUJERES,4972961.96,7352826.69,7074349.13
2,2,16,CENTRO METROPOLITANO DE CONVENCIONES TIJUANA PLAYAS DE ROSARITO TECATE,12500000,12500000,9265562.42
2,2,17,COLEGIO DE BACHILLERES DEL ESTADO DE BAJA CALIFORNIA,1123517432,1254098361,1243032031
2,2,18,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE BAJA CALIFORNIA,181750415,200231845.1,184204977.4
2,2,19,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE BAJA CALIFORNIA,729395707.7,912205860.4,828303661.8
2,2,20,COMISION DE ARBITRAJE MEDICO DEL ESTADO DE BAJA CALIFORNIA,3216715.17,3346715.17,3269050.85
2,2,21,COMISION ESTATAL DE ENERGIA DE BAJA CALIFORNIA,77316658.1,77316658.1,44426887.47
2,2,22,COMISION ESTATAL DEL AGUA,1185657827,1626057174,1428652945
2,2,23,COMISION ESTATAL DE SERVICIOS PUBLICOS DE ENSENADA,1485701942,1929147772,1756733681
2,2,24,COMISION ESTATAL DE SERVICIOS PUBLICOS DE MEXICALI,3607097374,4461310142,4392719988
2,2,25,COMISION ESTATAL DE SERVICIOS PUBLICOS DE TECATE,837734993,906245135.5,899916475
2,2,26,COMISION ESTATAL DE SERVICIOS PUBLICOS TIJUANA,285934610.1,381324702.7,345577003.4
2,2,27,COMISION ESTATAL DEL SISTEMA PENITENCIARIO,1136691208,1092177207,1091147845
2,2,28,COMITE DE PLANEACION PARA EL DESARROLLO DEL ESTADO DE BAJA CALIFORNIA,15658027.14,14971295.92,12704481.78
2,2,29,FIDEICOMISO FONDO DE GARANTIAS COMPLEMENTARIAS Y CREDITOS PUENTE,55925414.8,115175837.8,108821682.5
2,2,30,FIDEICOMISO PUBLICO DE ADMINISTRACION DE FONDOS E INVERSION DEL TRAMO CARRETERO CENTINELA RUMOROSA,203441795,249948504,217517306
2,2,31,FIDEICOMISO PUBLICO PARA LA PROMOCION TURISTICA DEL ESTADO,103818115,106183115,54561728.66
2,2,32,FIDEICOMISO SAN MAR,53004,53004,18939
2,2,33,INSTITUTO CONTRA LAS ADICCIONES DE BAJA CALIFORNIA,74931737.48,91654534.55,85301164.29
2,2,34,INSTITUTO DE ADMINISTRACION DE BIENES PARA LA RESTITUCION SOCIAL Y BIENES ASEGURADOS,18500000,18500000,14564004.6
2,2,35,INSTITUTO DE CAPACITACION DE ALTA TECNOLOGIA,6699658,6947469.36,5659044.44
2,2,36,INSTITUTO DE CULTURA DE BAJA CALIFORNIA,189624789.3,226230109.3,209791955.8
2,2,37,INSTITUTO DE IDENTIDAD VEHICULAR Y COMBATE A LA CONTAMINACION,29076873.97,45763758.1,39369742.62
2,2,38,INSTITUTO DE LA INFRAESTUCTURA FISICA EDUCATIVA DE BAJA CALIFORNIA,17479462.86,20290966.89,19281166.88
2,2,39,INSTITUTO DE LA JUVENTUD DE BAJA CALIFORNIA,64890809.78,69148948.98,64027301.48
2,2,40,INSTITUTO DE LA MUJER PARA EL ESTADO DE BAJA CALIFORNIA,8796843,24849453,22969371.28
2,2,41,INSTITUTO DE MOVILIDAD SUSTENTABLE DEL ESTADO DE BAJA CALIFORNIA,91673049.55,148681942.9,124460818.3
2,2,42,INSTITUTO DE PSIQUIATRIA DEL ESTADO DE BAJA CALIFORNIA,174743970.8,175687206.8,150840969.1
2,2,43,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL GOBIERNO Y MUNICIPOS DE BAJA CALIFORNIA,7198325600,13373513791,12650642458
2,2,44,INSTITUTO DE SERVICIOS DE SALUD PUBLICA DEL ESTADO DE BAJA CALIFORNIA,4668305142,5555803258,5053933596
2,2,45,INSTITUTO DE SERVICIOS EDUCATIVOS Y PEDAGOGICOS DE BAJA CALIFORNIA,13474612936,12869163940,12855479992
2,2,46,INSTITUTO DEL DEPORTE Y LA CULTURA FISICA DE BAJA CALIFORNIA,245802536,239834505,238308682.6
2,2,47,INSTITUTO PARA EL DESARROLLO INMOBILIARIO Y DE LA VIVIENDA PARA EL ESTADO DE BAJA CALIFORNIA,146097128,163813672,156419639.7
2,2,48,JUNTA DE URBANIZACION DEL ESTADO DE BAJA CALIFORNIA,32992736,252621616.5,84618910.65
2,2,49,PROMOTORA DEL DESARROLLO URBANO DE TIJUANA,1264790,1278611,1278611
2,2,50,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,14228970,14228970,8485269.29
2,2,51,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DE BAJA CALIFORNIA,763723443.8,772318094.8,752320275.5
2,2,52,UNIDAD DE ESPECIALIDADES MEDICAS DE BAJA CALIFORNIA,369002467.5,369199117.5,202413816.9
2,2,53,UNIVERSIDAD POLITECNICA DE BAJA CALIFORNIA,52839392.6,61484547.6,58025681.22
2,2,54,UNIVERSIDAD TECNOLOGICA DE TIJUANA,157227177.3,184632550.9,162554231.4
3,3,1,JEFATURA DE LA OFICINA DEL EJECUTIVO,99755235,102158008,154676296
3,3,2,SECRETARIA GENERAL DE GOBIERNO,97480345,96815002,96627068
3,3,3,SECRETARIA DE FINANZAS Y ADMINISTRACION,1457656351,2081801599,1561416269
3,3,4,SECRETARIA DE PLANEACION URBANA INFRAESTRUCTURA MOVILIDAD MEDIO AMBIENTE Y RECURSOS NATURALES,72900417,82797341,191951878
3,3,5,SECRETARIA DE EDUCACION PUBLICA,6092705797,6478956870,6445065596
3,3,6,SECRETARIA DE TURISMO Y ECONOMIA,129967616,176718288,54815557
