entidad_a,enticve1,numeral,nombre1,sexostt,sexos1,sexos2
18,18,43,SECRETARIADO EJECUTIVO DEL SISTEMA ESTATAL DE SEGURIDAD PUBLICA,160,77,83
18,18,44,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE NAYARIT,785,254,531
18,18,45,UNIVERSIDAD TECNOLOGICA DE BAHIA DE BANDERAS,170,75,95
18,18,46,UNIVERSIDAD TECNOLOGICA DE LA COSTA,136,76,60
18,18,47,UNIVERSIDAD TECNOLOGICA DE LA SIERRA,41,19,22
18,18,48,UNIVERSIDAD TECNOLOGICA DE NAYARIT,374,175,199
18,18,49,UNIVERSIDAD TECNOLOGICA DE MAZATAN,10,6,4
18,18,50,UNIVERSIDAD POLITECNICA DEL ESTADO DE NAYARIT,60,24,36
18,18,51,COMISION ESTATAL DE ATENCION INTEGRAL A VICTIMAS DEL ESTADO DE NAYARIT,22,11,11
18,18,52,PATRONATO DE LA UNIVERSIDAD AUTONOMA DE NAYARIT,9,3,6
18,18,53,FONDO MIXTO CONACYT GOBIERNO DEL ESTADO DE NAYARIT,NSS,NSS,NSS
18,18,54,SISTEMA DE RADIO Y TELEVISION DE NAYARIT,129,74,55
19,19,1,SECRETARIA PARTICULAR DEL GOBERNADOR,60,40,20
19,19,2,OFICINA EJECUTIVA DEL GOBERNADOR,18,7,11
19,19,3,SECRETARIA GENERAL DE GOBIERNO,1315,598,717
19,19,4,SECRETARIA DE FINANZAS Y TESORERIA GENERAL DEL ESTADO,793,383,410
19,19,5,REPRESENTACION DEL GOBIERNO DEL ESTADO DE NUEVO LEON EN LA CIUDAD DE MEXICO,33,20,13
19,19,6,SECRETARIA DE SEGURIDAD PUBLICA,8919,6717,2202
19,19,7,SECRETARIA DE EDUCACION,278,126,152
19,19,8,SECRETARIA DE SALUD,114,45,69
19,19,9,SECRETARIA DE ECONOMIA Y TRABAJO,204,110,94
19,19,10,SECRETARIA DE INFRAESTRUCTURA,87,54,33
19,19,11,SECRETARIA DE DESARROLLO SOCIAL,405,200,205
19,19,12,SECRETARIA DE ADMINISTRACION,825,379,446
19,19,13,SECRETARIA DE DESARROLLO SUSTENTABLE,141,76,65
19,19,14,CONTRALORIA Y TRANSPARENCIA GUBERNAMENTAL,200,91,109
19,19,15,SECRETARIA DE DESARROLLO AGROPECUARIO,100,76,24
19,19,16,JUNTA LOCAL DE CONCILIACION Y ARBITRAJE,353,144,209
19,19,17,TRIBUNAL DE JUSTICIA ADMINISTRATIVA,178,79,99
19,19,18,TRIBUNAL DE ARBITRAJE,14,7,7
19,19,19,COLEGIO DE BACHILLERES MILITARIZADO GENERAL MARIANO ESCOBEDO,669,341,328
19,19,20,COLEGIO DE EDUCACION PROFESIONAL TECNICA DE NUEVO LEON CONALEP,1588,865,723
19,19,21,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS CECYTE,840,431,409
19,19,22,CONSEJO ESTATAL DEL TRANSPORTE CET,0,0,0
19,19,23,CONSEJO ESTATAL PARA LA PROMOCION DE VALORES Y CULTURA DE LA LEGALIDAD,3,2,1
19,19,24,CONSEJO PARA LA CULTURA Y LAS ARTES CONARTE,212,122,90
19,19,25,CORPORACION PARA EL DESARROLLO TURISTICO DE NUEVO LEON CODETUR,43,26,17
19,19,26,FIDEICOMISO FESTIVAL INTERNACIONAL DE SANTA LUCIA FISL,6,0,6
19,19,27,FIDEICOMISO FONDO DE APOYO PARA LA CREACION Y CONSOLIDACION DEL EMPLEO PRODUCTIVO EN EL ESTADO DE NUEVO LEON FOCRECE,9,8,1
19,19,28,FIDEICOMISO FONDO EDITORIAL DE NUEVO LEON,7,3,4
19,19,29,FIDEICOMISO PARA EL DESARROLLO DE LA ZONA CITRICOLA FIDECITRUS,14,6,8
19,19,30,FIDEICOMISO PARA EL DESARROLLO DEL SUR DEL ESTADO DE NUEVO LEON FIDESUR,51,36,15
19,19,31,FIDEICOMISO PARA LA REORDENACION COMERCIAL FIRECOM,21,15,6
19,19,32,FIDEICOMISO PROMOTOR DE PROYECTOS ESTRATEGICOS URBANOS FIDEPROES,40,21,19
19,19,33,FIDEICOMISO SISTEMA INTEGRAL DE TRANSITO METROPOLITANO SINTRAM,6,6,0
19,19,34,FIDEICOMISO TURISMO NUEVO LEON FITUR,20,4,16
19,19,35,FIDEICOMISO VIDA SILVESTRE DE NUEVO LEON FVS,0,0,0
19,19,36,FOMENTO METROPOLITANO DE MONTERREY FOMERREY,145,87,58
19,19,37,INSTITUTO CONSTRUCTOR DE INFRAESTRUCTURA FISICA EDUCATIVA Y DEPORTIVA DE NUEVO LEON ICIFED,118,78,40
19,19,38,INSTITUTO DE CAPACITACION Y EDUCACION PARA EL TRABAJO ICET,237,132,105
19,19,39,INSTITUTO DE CONTROL VEHICULAR ICV,391,170,221
19,19,40,INSTITUTO DE DEFENSORIA PUBLICA DE NUEVO LEON,476,216,260
19,19,41,INSTITUTO DE INNOVACION Y TRANSFERENCIA DE TECNOLOGIA IITT,28,17,11
19,19,42,INSTITUTO DE INVESTIGACION INNOVACION Y ESTUDIOS DE POSGRADO PARA LA EDUCACION DE NUEVO LEON IIIEPE,42,18,24
19,19,43,INSTITUTO DE LA VIVIENDA DE NUEVO LEON,121,75,46
19,19,44,INSTITUTO DE MOVILIDAD Y ACCESIBILIDAD DEL ESTADO DE NUEVO LEON IMA,205,149,56
19,19,45,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO DE NUEVO LEON ISSSTELEON,516,226,290
19,19,46,INSTITUTO DEL AGUA DEL ESTADO DE NUEVO LEON,2,2,0
19,19,47,INSTITUTO ESTATAL DE CULTURA FISICA Y DEPORTE INDE,929,670,259
19,19,48,INSTITUTO ESTATAL DE LA JUVENTUD,24,12,12
19,19,49,INSTITUTO ESTATAL DE LAS MUJERES,296,73,223
19,19,50,INSTITUTO ESTATAL DE LAS PERSONAS ADULTAS MAYORES IEPAM,25,8,17
19,19,51,INSTITUTO ESTATAL DE SEGURIDAD PUBLICA IESP,8,3,5
19,19,52,INSTITUTO REGISTRAL Y CATASTRAL DEL ESTADO DE NUEVO LEON IRCNL,554,235,319
19,19,53,MUSEO DE HISTORIA MEXICANA MHM,111,69,42
19,19,54,OPERADORA DE SERVICIOS TURISTICOS DE NUEVO LEON OSETUR,38,26,12
19,19,55,PARQUE FUNDIDORA,263,189,74
19,19,56,PARQUES Y VIDA SILVESTRE DE NUEVO LEON,184,136,48
19,19,57,PROMOTORA DE DESARROLLO RURAL PRODERLEON,66,57,9
19,19,58,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,27,19,8
19,19,59,SERVICIOS DE AGUA Y DRENAJE DE MONTERREY SADM,5670,4486,1184
19,19,60,SERVICIOS DE SALUD SSNL,10480,4255,6225
19,19,61,SISTEMA DE CAMINOS SCNL,102,73,29
19,19,62,SISTEMA DE RADIO Y TELEVISION DE NUEVO LEON,172,109,63
19,19,63,SISTEMA DE TRANSPORTE COLECTIVO METRORREY,936,849,87
19,19,64,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DIF,1693,559,1134
19,19,65,UNIDAD DE INTEGRACION EDUCATIVA UIE,42171,13458,28713
19,19,66,UNIVERSIDAD DE CIENCIAS DE LA SEGURIDAD UCS,134,74,60
19,19,67,UNIVERSIDAD POLITECNICA DE APODACA,56,32,24
19,19,68,UNIVERSIDAD POLITECNICA DE GARCIA,61,34,27
19,19,69,UNIVERSIDAD TECNOLOGICA BILINGUE FRANCO MEXICANA DE NUEVO LEON,34,22,12
19,19,70,UNIVERSIDAD TECNOLOGICA CADEREYTA,178,98,80
19,19,71,UNIVERSIDAD TECNOLOGICA GENERAL MARIANO ESCOBEDO,281,167,114
19,19,72,UNIVERSIDAD TECNOLOGICA LINARES,243,135,108
19,19,73,UNIVERSIDAD TECNOLOGICA SANTA CATARINA,316,172,144
19,19,74,CORPORACION PARA EL DESARROLLO DE LA ZONA FRONTERIZA DE NUEVO LEON CODEFRONT,104,54,50
19,19,75,FIDEICOMISO FONDO PARA LA VIVIENDA DE LOS TRABAJADORES DE LA EDUCACION FOVILEON EDUCACION,7,6,1
19,19,76,FIDEICOMISO FONDO PARA LA VIVIENDA DE LOS TRABAJADORES DEL ESTADO FOVILEON SERVIDORES PUBLICOS,0,0,0
19,19,77,FIDEICOMISO ZARAGOZA,11,7,4
19,19,78,RED ESTATAL DE AUTOPISTAS DE NUEVO LEON REA,319,186,133
19,19,79,SISTEMA INTEGRAL PARA EL MANEJO ECOLOGICO Y PROCESAMIENTO DE DESECHOS SIMEPRODE,394,259,135
20,20,1,GUBERNATURA,439,210,229
20,20,2,SECRETARIA GENERAL DE GOBIERNO,1276,598,678
20,20,3,SECRETARIA DE SEGURIDAD PUBLICA DE OAXACA,8796,6510,2286
20,20,4,SECRETARIA DE LAS INFRAESTRUCTURAS Y EL ORDENAMIENTO TERRITORIAL SUSTENTABLE,952,509,443
20,20,5,SECRETARIA DE TURISMO,344,137,207
20,20,6,SECRETARIA DE ECONOMIA,703,313,390
20,20,7,SECRETARIA DE MOVILIDAD,537,254,283
20,20,8,SECRETARIA DE LAS CULTURAS Y ARTES DE OAXACA,710,413,297
20,20,9,SECRETARIA DE BIENESTAR DEL ESTADO DE OAXACA,261,120,141
20,20,10,SECRETARIA DE PUEBLOS INDIGENAS Y AFROMEXICANO,111,51,60
20,20,11,SECRETARIA DE DESARROLLO AGROPECUARIO PESCA Y ACUACULTURA,1053,638,415
20,20,12,SECRETARIA DE FINANZAS,1924,903,1021
20,20,13,SECRETARIA DE ADMINISTRACION,3003,1474,1529
20,20,14,SECRETARIA DE MEDIO AMBIENTE ENERGIAS Y DESARROLLO SUSTENTABLE,124,58,66
20,20,15,SECRETARIA DE LAS MUJERES DE OAXACA,63,15,48
20,20,16,SECRETARIADO EJECUTIVO DEL SISTEMA ESTATAL DE SEGURIDAD PUBLICA,130,36,94
20,20,17,SECRETARIA DE LA CONTRALORIA Y TRANSPARENCIA GUBERNAMENTAL,434,186,248
20,20,18,JEFATURA DE LA GUBERNATURA,NSS,NSS,NSS
20,20,19,CONSEJERIA JURIDICA DEL GOBIERNO DEL ESTADO,1431,651,780
20,20,20,COORDINACION GENERAL DE EDUCACION MEDIA SUPERIOR Y SUPERIOR CIENCIA Y TECNOLOGIA,131,71,60
20,20,21,COORDINACION GENERAL DE COMUNICACION SOCIAL Y VOCERIA DEL GOBIERNO DEL ESTADO,142,73,69
20,20,22,COORDINACION PARA LA ATENCION DE LOS DERECHOS HUMANOS,19,7,12
20,20,23,COORDINACION GENERAL DEL COMITE ESTATAL DE PLANEACION PARA EL DESARROLLO DE OAXACA,484,245,239
20,20,24,CAMINOS Y AEROPISTAS DE OAXACA,733,506,227
20,20,25,CASA DE LA CULTURA OAXAQUEÑA,79,46,33
20,20,26,CENTRO DE LAS ARTES DE SAN AGUSTIN,30,23,7
20,20,27,COLEGIO DE BACHILLERES DEL ESTADO DE OAXACA,2897,1574,1323
20,20,28,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE OAXACA,1895,1067,828
20,20,29,COLEGIO SUPERIOR PARA LA EDUCACION INTEGRAL INTERCULTURAL DE OAXACA,595,330,265
20,20,30,INSTITUTO DE CULTURA FISICA Y DEPORTE DE OAXACA,124,78,46
20,20,31,COMISION ESTATAL DE LA VIVIENDA,288,145,143
20,20,32,COMISION ESTATAL DEL AGUA,796,497,299
20,20,33,COMISION ESTATAL FORESTAL,22,9,13
20,20,34,COMISION ESTATAL PARA LA PLANEACION DE LA EDUCACION SUPERIOR EN EL ESTADO DE OAXACA,12,5,7
20,20,35,COMISION ESTATAL PARA LA PLANEACION Y PROGRAMACION DE LA EDUCACION MEDIA SUPERIOR DEL ESTADO DE OAXACA,5,2,3
20,20,36,COMISION PARA LA REGULARIZACION DE LA TENENCIA DE LA TIERRA URBANA DEL ESTADO DE OAXACA,21,13,8
20,20,37,CONSEJO ESTATAL PARA LA PREVENCION Y CONTROL DEL SIDA,26,6,20
20,20,38,CONSEJO OAXAQUEÑO DE CIENCIA TECNOLOGIA E INNOVACION,14,9,5
20,20,39,COORDINACION ESTATAL DE PROTECCION CIVIL DE OAXACA,NSS,NSS,NSS
20,20,40,CORPORACION OAXAQUEÑA DE RADIO Y TELEVISION,62,36,26
20,20,41,DIRECCION GENERAL DE POBLACION DE OAXACA,19,7,12
20,20,42,HOSPITAL DE LA NIÑEZ OAXAQUEÑA,26,13,13
20,20,43,INSTITUTO DE CAPACITACION Y PRODUCTIVIDAD PARA EL TRABAJO DEL ESTADO DE OAXACA,210,108,102
20,20,44,INSTITUTO DE ESTUDIOS DE BACHILLERATO DEL ESTADO DE OAXACA,1173,699,474
20,20,45,INSTITUTO DE LA JUVENTUD DEL ESTADO DE OAXACA,74,35,39
20,20,46,INSTITUTO DEL PATRIMONIO CULTURAL DEL ESTADO DE OAXACA,34,21,13
20,20,47,INSTITUTO ESTATAL DE EDUCACION PUBLICA DE OAXACA,NSS,NSS,NSS
20,20,48,INSTITUTO ESTATAL DE EDUCACION PARA ADULTOS,NSS,NSS,NSS
20,20,49,INSTITUTO OAXAQUEÑO CONSTRUCTOR DE INFRAESTRUCTURA FISICA EDUCATIVA,157,101,56
20,20,50,INSTITUTO OAXAQUEÑO DE ATENCION AL MIGRANTE,43,18,25
20,20,51,INSTITUTO OAXAQUEÑO DE LAS ARTESANIAS,38,15,23
20,20,52,INSTITUTO TECNOLOGICO SUPERIOR DE SAN MIGUEL EL GRANDE,100,53,47
20,20,53,INSTITUTO TECNOLOGICO SUPERIOR DE TEPOSCOLULA,117,71,46
20,20,54,NOVAUNIVERSITAS,106,51,55
20,20,55,SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DE OAXACA,618,428,190
20,20,56,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE OAXACA,1100,350,750
20,20,57,UNIVERSIDAD DE CHALCATONGO,47,25,22
20,20,58,UNIVERSIDAD DE LA CAÑADA,98,54,44
20,20,59,UNIVERSIDAD DE LA COSTA,48,21,27
20,20,60,UNIVERSIDAD DE LA SIERRA JUAREZ,104,62,42
20,20,61,UNIVERSIDAD DE LA SIERRA SUR,323,157,166
20,20,62,UNIVERSIDAD DEL ISTMO,279,162,117
20,20,63,UNIVERSIDAD DEL MAR,621,368,253
20,20,64,UNIVERSIDAD DEL PAPALOAPAN,340,208,132
20,20,65,UNIVERSIDAD TECNOLOGICA DE LA MIXTECA,491,288,203
20,20,66,UNIVERSIDAD TECNOLOGICA DE LA SIERRA SUR DE OAXACA,46,19,27
20,20,67,UNIVERSIDAD TECNOLOGICA DE LOS VALLES CENTRALES DE OAXACA,142,63,79
20,20,68,UNIVERSIDAD POLITECNICA DE NOCHIXTLAN ABRAHAM CASTELLANOS,36,13,23
20,20,69,DEFENSORIA PUBLICA DEL ESTADO DE OAXACA,297,148,149
20,20,70,INSTITUTO OAXAQUEÑO DEL EMPRENDEDOR Y DE LA COMPETITIVIDAD,30,11,19
20,20,71,INSTITUTO DE LA FUNCION REGISTRAL DEL ESTADO DE OAXACA,48,31,17
20,20,72,FIDEICOMISO PARA EL DESARROLLO LOGISTICO DEL ESTADO DE OAXACA,24,13,11
20,20,73,FIDEICOMISO DE FOMENTO PARA EL ESTADO DE OAXACA,16,6,10
20,20,74,OFICINA DE CONVENCIONES Y VISITANTES DE OAXACA,14,6,8
20,20,75,OFICINA DE PENSIONES DEL ESTADO DE OAXACA,115,50,65
20,20,76,SERVICIOS DE SALUD DE OAXACA,NSS,NSS,NSS
20,20,77,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL DE COMBATE A LA CORRUPCION,31,18,13
20,20,78,COORDINACION GENERAL DE UNIDADES Y CARAVANAS MOVILES DE SERVICIOS GRATUITOS,46,25,21
20,20,79,COORDINACION GENERAL DE ATENCION REGIONAL,45,31,14
20,20,80,COORDINACION GENERAL DE RELACIONES INTERNACIONALES,12,8,4
20,20,81,COORDINACION GENERAL DE ENLACE FEDERAL,11,7,4
20,20,82,SISTEMA DE TRANSPORTE COLECTIVO METROPOLITANO CITYBUS OAXACA,11,7,4
20,20,83,DIRECCION GENERAL DEL HANGAR OFICIAL DEL GOBIERNO DEL ESTADO,30,28,2
20,20,84,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE OAXACA,43,24,19
21,21,1,EJECUTIVO DEL ESTADO,27,17,10
21,21,2,SECRETARIA DE GOBERNACION,933,464,469
21,21,3,SECRETARIA DE PLANEACION Y FINANZAS,1970,924,1046
21,21,4,SECRETARIA DE ADMINISTRACION,603,298,305
21,21,5,SECRETARIA DE LA FUNCION PUBLICA,398,207,191
21,21,6,SECRETARIA DE TRABAJO,195,83,112
21,21,7,SECRETARIA DE ECONOMIA,104,56,48
21,21,8,SECRETARIA DE CULTURA,277,140,137
21,21,9,SECRETARIA DE TURISMO,138,80,58
21,21,10,SECRETARIA DE DESARROLLO RURAL,177,102,75
21,21,11,SECRETARIA DE INFRAESTRUCTURA,516,309,207
21,21,12,SECRETARIA DE MOVILIDAD Y TRANSPORTE,295,164,131
21,21,13,SECRETARIA DE EDUCACION,30073,10455,19618
21,21,14,SECRETARIA DE BIENESTAR,205,120,85
21,21,15,SECRETARIA DE SEGURIDAD PUBLICA,7815,5761,2054
21,21,16,SECRETARIA DE MEDIO AMBIENTE DESARROLLO SUSTENTABLE Y ORDENAMIENTO TERRITORIAL,179,95,84
21,21,17,SECRETARIA DE IGUALDAD SUSTANTIVA,124,29,95
21,21,18,CONSEJERIA JURIDICA,171,88,83
21,21,19,SERVICIOS DE SALUD DEL ESTADO DE PUEBLA,NSS,NSS,NSS
21,21,20,AGENCIA DE ENERGIA DEL ESTADO DE PUEBLA,NSS,NSS,NSS
21,21,21,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,NSS,NSS,NSS
21,21,22,CARRETERAS DE CUOTA PUEBLA,NSS,NSS,NSS
21,21,23,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE PUEBLA,NSS,NSS,NSS
21,21,24,CENTRO DE INVESTIGACION Y SEGURIDAD,NSS,NSS,NSS
21,21,25,CIUDAD MODELO,NSS,NSS,NSS
21,21,26,COMISION DE BUSQUEDA DE PERSONAS DEL ESTADO DE PUEBLA,NSS,NSS,NSS
21,21,27,COMISION DE MEJORA REGULATORIA DEL ESTADO DE PUEBLA,NSS,NSS,NSS
21,21,28,COMISION EJECUTIVA ESTATAL DE ATENCION A VICTIMAS,NSS,NSS,NSS
21,21,29,COMISION EJECUTIVA PARA LA ACTUALIZACION Y MODERNIZACION DE LA PROCURACION Y LA ADMINISTRACION DE JUSTICIA,NSS,NSS,NSS
21,21,30,COMISION ESTATAL DE AGUA Y SANEAMIENTO DE PUEBLA,NSS,NSS,NSS
21,21,31,FIDEICOMISO PUBLICO DENOMINADO COMISION ESTATAL DE VIVIENDA PUEBLA,NSS,NSS,NSS
21,21,32,COMITE ADMINISTRADOR POBLANO PARA LA CONSTRUCCION DE ESPACIOS EDUCATIVOS,NSS,NSS,NSS
21,21,33,CONSEJO ESTATAL DE COORDINACION DEL SISTEMA NACIONAL DE SEGURIDAD PUBLICA,NSS,NSS,NSS
21,21,34,CONVENCIONES Y PARQUES,NSS,NSS,NSS
21,21,35,COORDINACION GENERAL DE COMUNICACION Y AGENDA DIGITAL,NSS,NSS,NSS
21,21,36,FIDEICOMISO PUBLICO BANCO ESTATAL DE TIERRA,NSS,NSS,NSS
21,21,37,FIDEICOMISO PUBLICO PARA LA ADMINISTRACION DE INMUEBLES Y EJECUCION DE OBRAS PUBLICAS EN LA RESERVA TERRITORIAL ATLIXCAYOTL-QUETZALCOATL,NSS,NSS,NSS
21,21,38,INSTITUTO DE BIENESTAR ANIMAL,NSS,NSS,NSS
21,21,39,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE PUEBLA,NSS,NSS,NSS
21,21,40,INSTITUTO ESTATAL DE EDUCACION PARA ADULTOS,NSS,NSS,NSS
21,21,41,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES AL SERVICIO DE LOS PODERES DEL ESTADO DE PUEBLA,NSS,NSS,NSS
21,21,42,INSTITUTO POBLANO DE ASISTENCIA AL MIGRANTE,NSS,NSS,NSS
21,21,43,INSTITUTO POBLANO DE LA JUVENTUD,NSS,NSS,NSS
21,21,44,INSTITUTO POBLANO DE LOS PUEBLOS INDIGENAS,NSS,NSS,NSS
21,21,45,INSTITUTO POBLANO DEL DEPORTE,NSS,NSS,NSS
21,21,46,INSTITUTO REGISTRAL Y CATASTRAL DEL ESTADO DE PUEBLA,NSS,NSS,NSS
21,21,47,JUNTA LOCAL DE CONCILIACION Y ARBITRAJE,NSS,NSS,NSS
21,21,48,JUNTA PARA EL CUIDADO DE LAS INSTITUCIONES DE ASISTENCIA PRIVADA,NSS,NSS,NSS
21,21,49,MUSEOS PUEBLA,NSS,NSS,NSS
21,21,50,PROCURADURIA DE LA DEFENSA DEL TRABAJO,NSS,NSS,NSS
21,21,51,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,NSS,NSS,NSS
21,21,52,SISTEMA ESTATAL DE TELECOMUNICACIONES,NSS,NSS,NSS
21,21,53,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE PUEBLA,NSS,NSS,NSS
21,21,54,TRIBUNAL DE ARBITRAJE DE LOS TRABAJADORES AL SERVICIO DE LOS PODERES DEL ESTADO,NSS,NSS,NSS
21,21,55,COLEGIO DE BACHILLERES DEL ESTADO DE PUEBLA,NSS,NSS,NSS
21,21,56,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE PUEBLA,NSS,NSS,NSS
21,21,57,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE PUEBLA,NSS,NSS,NSS
21,21,58,CONSEJO DE CIENCIA Y TECNOLOGIA DEL ESTADO DE PUEBLA,NSS,NSS,NSS
21,21,59,INSTITUTO DE EDUCACION DIGITAL DEL ESTADO DE PUEBLA,NSS,NSS,NSS
21,21,60,INSTITUTO DE PROFESIONALIZACION DEL MAGISTERIO POBLANO,NSS,NSS,NSS
21,21,61,INSTITUTO TECNOLOGICO SUPERIOR DE ACATLAN DE OSORIO,NSS,NSS,NSS
21,21,62,INSTITUTO TECNOLOGICO SUPERIOR DE ATLIXCO,NSS,NSS,NSS
21,21,63,INSTITUTO TECNOLOGICO SUPERIOR DE CIUDAD SERDAN,NSS,NSS,NSS
21,21,64,INSTITUTO TECNOLOGICO SUPERIOR DE HUAUCHINANGO,NSS,NSS,NSS
21,21,65,INSTITUTO TECNOLOGICO SUPERIOR DE LA SIERRA NEGRA DE AJALPAN,NSS,NSS,NSS
21,21,66,INSTITUTO TECNOLOGICO SUPERIOR DE LA SIERRA NORTE DE PUEBLA,NSS,NSS,NSS
21,21,67,INSTITUTO TECNOLOGICO SUPERIOR DE LIBRES,NSS,NSS,NSS
21,21,68,INSTITUTO TECNOLOGICO SUPERIOR DE SAN MARTIN TEXMELUCAN,NSS,NSS,NSS
21,21,69,INSTITUTO TECNOLOGICO SUPERIOR DE TEPEACA,NSS,NSS,NSS
21,21,70,INSTITUTO TECNOLOGICO SUPERIOR DE TEPEXI DE RODRIGUEZ,NSS,NSS,NSS
21,21,71,INSTITUTO TECNOLOGICO SUPERIOR DE TEZIUTLAN,NSS,NSS,NSS
21,21,72,INSTITUTO TECNOLOGICO SUPERIOR DE TLATLAUQUITEPEC,NSS,NSS,NSS
21,21,73,INSTITUTO TECNOLOGICO SUPERIOR DE VENUSTIANO CARRANZA,NSS,NSS,NSS
21,21,74,INSTITUTO TECNOLOGICO SUPERIOR DE ZACAPOAXTLA,NSS,NSS,NSS
21,21,75,UNIVERSIDAD DE LA SALUD,NSS,NSS,NSS
21,21,76,UNIVERSIDAD INTERCULTURAL DEL ESTADO DE PUEBLA,NSS,NSS,NSS
21,21,77,UNIVERSIDAD INTERSERRANA DEL ESTADO DE PUEBLA AHUACATLAN,NSS,NSS,NSS
21,21,78,UNIVERSIDAD INTERSERRANA DEL ESTADO DE PUEBLA CHILCHOTLA,NSS,NSS,NSS
21,21,79,UNIVERSIDAD POLITECNICA DE AMOZOC,NSS,NSS,NSS
21,21,80,UNIVERSIDAD POLITECNICA DE PUEBLA,NSS,NSS,NSS
21,21,81,UNIVERSIDAD POLITECNICA METROPOLITANA DE PUEBLA,NSS,NSS,NSS
21,21,82,UNIVERSIDAD TECNOLOGICA BILINGUE INTERNACIONAL Y SUSTENTABLE DE PUEBLA,NSS,NSS,NSS
21,21,83,UNIVERSIDAD TECNOLOGICA DE HUEJOTZINGO,NSS,NSS,NSS
21,21,84,UNIVERSIDAD TECNOLOGICA DE IZUCAR DE MATAMOROS,NSS,NSS,NSS
21,21,85,UNIVERSIDAD TECNOLOGICA DE ORIENTAL,NSS,NSS,NSS
21,21,86,UNIVERSIDAD TECNOLOGICA DE PUEBLA,NSS,NSS,NSS
21,21,87,UNIVERSIDAD TECNOLOGICA DE TECAMACHALCO,NSS,NSS,NSS
21,21,88,UNIVERSIDAD TECNOLOGICA DE TEHUACAN,NSS,NSS,NSS
21,21,89,UNIVERSIDAD TECNOLOGICA DE XICOTEPEC DE JUAREZ,NSS,NSS,NSS
21,21,90,INSTITUTO DE LA DISCAPACIDAD DEL ESTADO DE PUEBLA,NSS,NSS,NSS
21,21,91,INSTITUTO POBLANO DEL DEPORTE Y JUVENTUD,NSS,NSS,NSS
22,22,1,JEFATURA DE GABINETE,52,29,23
22,22,2,SECRETARIA PARTICULAR,79,54,25
22,22,3,UNIDAD DE COMUNICACION SOCIAL,116,49,67
22,22,4,SECRETARIA DE GOBIERNO,390,151,239
22,22,5,SECRETARIA DE SEGURIDAD CIUDADANA,1143,763,380
22,22,6,SECRETARIA DE FINANZAS,725,308,417
22,22,7,SECRETARIA DE LA CONTRALORIA,180,87,93
22,22,8,SECRETARIA DE DESARROLLO SUSTENTABLE,122,52,70
22,22,9,SECRETARIA DE DESARROLLO AGROPECUARIO,204,150,54
22,22,10,SECRETARIA DE DESARROLLO URBANO Y OBRAS PUBLICAS,267,155,112
22,22,11,SECRETARIA DE EDUCACION,127,55,72
22,22,12,SECRETARIA DE LA JUVENTUD,54,20,34
22,22,13,SECRETARIA DE DESARROLLO SOCIAL,195,101,94
22,22,14,SECRETARIA DEL TRABAJO,264,111,153
22,22,15,SECRETARIA DE TURISMO,81,36,45
22,22,16,SECRETARIA DE SALUD,10,3,7
22,22,17,OFICIALIA MAYOR,560,323,237
22,22,18,SECRETARIA DE PLANEACION Y PARTICIPACION CIUDADANA,16,9,7
22,22,19,SECRETARIA DE CULTURA,184,117,67
22,22,20,COORDINACION ESTATAL DE DESARROLLO MUNICIPAL,5,0,5
22,22,21,INSTITUTO DE ESTUDIOS CONSTITUCIONALES DEL ESTADO DE QUERETARO,8,4,4
22,22,22,CONSEJO ESTATAL DE POBLACION DEL ESTADO DE QUERETARO,6,3,3
22,22,23,COORDINACION ESTATAL DE PROTECCION CIVIL,50,31,19
22,22,24,DIRECCION ESTATAL DE ARCHIVOS,28,11,17
22,22,25,SISTEMA ESTATAL DE PROTECCION INTEGRAL A NIÑOS NIÑAS Y ADOLESCENTES,1,0,1
22,22,26,INSTITUTO DE LA DEFENSORIA PENAL PUBLICA DEL ESTADO DE QUERETARO,66,28,38
22,22,27,AUTORIDAD DE EJECUCION DE MEDIDAS DEL SISTEMA INTEGRAL DE JUSTICIA PENAL PARA ADOLESCENTES DEL ESTADO DE QUERETARO,51,25,26
